D833C5,2014511,MM468_hu_d0_m10y21_K4me3_UB_H3,hg38,h3k27me3
D833C6,2014511,MM468_hu_d0_m10y21_K4me1_UB_H3,hg38,h3k27me3
D833C7,2014511,MM468_hu_d0_m10y21_K27ac_UB_H3,hg38,h3k27me3
