D507C6,2012574,MM468_exp6_p14_hu_DMSO_d0_m05y20_H3K27me3,hg38,h3k27me3
D507C5,2012574,MM468_exp6_hu_5FU_d214_m05y20_H3K27me3,hg38,h3k27me3
D507C7,2012574,MM468_exp6_p14_hu_DMSO_d0_m05y20_H3K4me3,hg38,h3k4me3
