D833C1,2014511,MM468_hu_d0_m10y21_H3K27me3,hg38,h3k27me3
D833C2,2014511,MM468_hu_d0_m10y21_H3K4me3,hg38,h3k4me3
D833C3,2014511,MM468_hu_d0_m10y21_K4me1,hg38,h3k4me3
D833C4,2014511,MM468_hu_d0_m10y21_K27ac,hg38,h3k4me3
D833C5,2014511,MM468_hu_d0_m10y21_K4me3_UB_H3,hg38,h3k27me3
D833C6,2014511,MM468_hu_d0_m10y21_K4me1_UB_H3,hg38,h3k27me3
D833C7,2014511,MM468_hu_d0_m10y21_K27ac_UB_H3,hg38,h3k27me3
